file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes,amplitude_resolution,drop_out,absolute_limits,skweness_kurtosis,skweness_kurtosis,discontinuities,discontinuities,timelag,timelag,attack_angle,non_steady_wind,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect,t_out,t_in,aux_in,delta_p,chopper,detector,pll,sync,mean_value,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2,co2,h2o,h2o,cell_t,int_t_1,co2_signal_strength_7200,h2o_signal_strength_7200,flowrate
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[T/F],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[W+1m-2],[#],[W+1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[mmol+1s-1m-2],[#],[mmol+1s-1m-2],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[T/F],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[T/F],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[°],[°],[°],[m+1s-1],[m+2s-2],[m],[#],[#],[K],--,[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],HFu/v/w/ts/co2/h2o/ch4/none,HFu/v/w/ts/co2/h2o/ch4/none,HFu/v/w/ts/co2/h2o/ch4/none,HFu/v/w/ts/co2/h2o/ch4/none,HFu/v/w/ts/co2/h2o/ch4/none,SFu/v/w/ts/co2/h2o/ch4/none,HFu/v/w/ts/co2/h2o/ch4/none,SFu/v/w/ts/co2/h2o/ch4/none,HFco2/h2o/ch4/none,SFco2/h2o/ch4/none,HFaa,HFU,[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--
2013-08-23T110000_AIU-0690.ghg,2013-08-23,11:30,235.479,T,35351,35351,2.92404869655365149E-002,2,6.89646121179761113E-003,106.91749471375186,1,7.0455644119988747,67.461002791261095,2,6.0513077897603456,-1.3606229206584368,7,0.33023828156222251,1.5295111281226710,2,0.13719841421231907,-9999.0,-9999.0,-9999.0,-9999.0,6.22525188250068960E-011,2.06645294342000121E-012,14.498434686865890,359.30282637187662,363.63994002395430,0.25000000000000000,T,481.27101680617562,11.926945240921466,12.070914375688151,0.94999999999999996,F,296.42308972668303,295.30477289904059,99444.904017478286,1.1679393340853539,1012.0730477513547,2.47821805685939679E-002,8.67250387144070239E-003,1181.8991420338400,2660.3180326586221,7.42547461014521175E-003,44.426986831070501,1478.4188906247823,282.59981337988563,0.51714128927815606,-0.40315944618012317,-8.31904066366326300E-003,0.65577576850490049,6.29896966356564650E-014,4.29374068094408596E-015,0.65577576850490049,3.4343945024533569,217.93971001779491,322.06028998220506,-0.72686233289699531,-9999.0,0.15593629684958552,0.40707451006628159,-3.1597875466732166,-0.44094736732124168,1.5848785267034597,0.58005531828892132,kormann_meixner_01,2.4874599828506749,5.0000000000000000,5.0000000000000000,5.0000000000000000,10.000000000000000,20.000000000000000,0.0000000000000000,2.83997631324025418E-002,1.0296031987736811,108.18306652837735,1.0254255960747134,56.101849799901515,1.1881835680663415,-1.1451285451394724,1.1881835680663415,1.2719704722256462,1.1881835680663415,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF1,1,0,1,7,19,4,0,0,0,0,0,0,0,0,0,80,0.40042160717741254,0.36915188904097229,4.45755239141783083E-002,0.61828220688954461,1.56649170005118189E-003,197.23731450755537,9.15223458755182462E-002,-1.14512854513947244E-003,1.2719704722256462,369.64682963737238,374.23949366085742,12.270033144848307,12.422654043584979,297.96344997695928,304.96333699864118,71.156918152896580,85.427287010751201,3.21758663387764214E-004
2013-08-23T113000_AIU-0690.ghg,2013-08-23,12:00,235.499,T,35157,35157,1.94207819831747827E-002,2,3.98799789433322126E-003,104.83437216101400,1,7.4134373224654730,72.438072288174538,1,6.6014267287287183,-0.64471988438327055,8,0.41516259580907156,1.6437077329355041,1,0.14979438049167840,0.77966366315233560,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,1.32404736465535669E-010,4.26403802759257119E-012,14.233851895041928,353.74691813719596,357.82333768265198,0.20000000000000001,F,458.39512527844988,11.392268519588095,11.523547871235538,0.90000000000000002,F,297.22665519203304,296.15542798243928,99432.315279940696,1.1646704647794699,1011.8012220977589,2.48525080031510304E-002,8.26028029904810578E-003,1128.9650048515987,2801.3554685283862,7.09237552496206486E-003,40.300669355776868,1672.3904636767872,281.92039157196484,0.77360186291385757,-0.31769769707897927,-2.52767561828131718E-002,0.83667830343342220,4.59710328416187226E-015,9.30210159848973599E-015,0.83667830343342220,3.6072475367970482,202.32665124720947,337.67334875279050,-1.7312171662811671,-9999.0,0.12753480018226204,0.43928208366627081,-1.7627003863207824,-0.79043495469367997,1.4472275262096965,0.69755222880180112,kormann_meixner_01,4.3540584994607379,5.0000000000000000,5.0000000000000000,5.0000000000000000,10.000000000000000,15.000000000000000,35.000000000000000,1.89435109933831884E-002,1.0251944314841268,106.69132511138213,1.0225651482611786,60.344253975646851,1.1867852306586393,-0.54324899546101146,1.1867852306586393,1.3692843247319155,1.1867852306586393,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF1,6,1,2,13,26,4,0,0,0,0,0,0,0,0,0,80,0.44490417036126628,0.38094253099625569,5.27174659750196464E-002,0.59058852400371553,2.31505742787575320E-003,204.28073036176778,9.05379897125729721E-002,-5.43248995461011446E-004,1.3692843247319155,364.64367015235484,368.97697739217006,11.743243052131060,11.882929945376080,299.30741032646165,319.35598769118610,71.117354507938899,85.380695096386560,3.23110929430980355E-004
2013-08-23T120000_AIU-0690.ghg,2013-08-23,12:30,235.520,T,35487,35487,2.73108527534295688E-002,1,4.39046702060048172E-003,116.27776992050200,1,6.1861109730002601,55.528569669945220,1,4.5928665212700173,-1.2951705164930964,1,0.28422493610576072,1.2609013410601024,1,0.10429138712560547,0.66637191343803570,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,1.53388637150634457E-011,4.76483854521539881E-013,14.155888986724610,352.66915200030974,356.57552768188884,0.25000000000000000,T,439.73612869052465,10.955254576708088,11.076601566716228,0.69999999999999996,F,297.91703644946875,296.88439278453671,99420.291903879421,1.1618605373760551,1011.5808360014598,2.49132465174771271E-002,7.92404517477269046E-003,1085.6772545655817,2927.3641237577117,6.82013453410539906E-003,37.087195465521795,1841.6868691921300,281.34357913399020,0.76185236912388510,-0.47824116461469923,-2.58138156764607836E-002,0.89988888033553704,4.15628378871927946E-015,1.08356767487002964E-015,0.89988888033553704,4.4218098575520122,212.11791817678014,327.88208182321989,-1.6437869577925552,-9999.0,0.15150766596113160,0.63915419122477035,-2.6640491477143113,-0.52300086175039862,2.0940170188362912,0.65299144540572163,kormann_meixner_01,4.1845409061955028,5.0000000000000000,5.0000000000000000,5.0000000000000000,10.000000000000000,15.000000000000000,35.000000000000000,2.66700123409176898E-002,1.0240285007865815,117.11347025763143,1.0218127485190462,46.279474987491071,1.1867516333973127,-1.0913576860100147,1.1867516333973127,1.0508797979514481,1.1867516333973127,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF0100,SF0100,HF0,HF1,12,6,0,12,9,1,0,0,0,0,0,0,0,0,0,80,0.47891583751682026,0.75024562072219347,4.91469242105269655E-002,0.70588394501108953,1.30470778736779033E-003,170.74441781053008,9.96442529787680970E-002,-1.09135768601001468E-003,1.0508797979514481,363.60697525792995,367.76016829852659,11.294662668213522,11.423828505173949,300.03018609859430,319.98574789543164,71.102409851468082,85.361646717202788,3.23814951146563380E-004
2013-08-23T123000_AIU-0690.ghg,2013-08-23,13:00,235.541,T,35355,35355,5.77635261560107624E-002,2,4.87412607987499844E-003,144.22846265648380,1,10.017680796178334,76.160007381516607,4,8.3958637379216814,-1.3557007242298282,7,0.39204734679256203,1.7305077576701013,4,0.19077082356403044,0.61020416548094270,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,2.94202292976925798E-011,8.34834232885486833E-013,14.122413746336077,352.58745464052129,356.15077563131888,0.25000000000000000,T,400.74039964530829,10.005091199032631,10.106204698719409,0.75000000000000000,F,298.49879089752523,297.55363623530445,99401.896799648210,1.1594458704259047,1011.0788584676887,2.49665150004542737E-002,7.22134212533788022E-003,991.63190112541645,3047.4378025877331,6.22827016726984484E-003,32.539856934352258,2055.8059014623168,280.01701485616854,0.79942433508372657,0.62713037732063359,-6.28301710996417850E-003,1.0160764016481971,2.17020852892594995E-013,2.08322952620796675E-015,1.0160764016481971,5.7497328568927193,141.88661502161523,38.113384978384779,-0.35429683892199831,-9999.0,0.22075042381932478,0.81697156084408240,-6.6415670039238357,-0.20978482926948397,1.8937558912512242,0.55733192475822213,kljun_04,27.738427266378171,-4.2094133532101790,9.5217044663254722,23.710390427227924,36.159841437265413,50.714691760570034,75.979849684137776,5.65006664055070773E-002,1.0223512363808260,145.76424479920652,1.0207344547002237,63.508957348132888,1.1872387927459822,-1.1418938906925438,1.1872387927459822,1.4430505871925112,1.1872387927459822,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF1,11,5,4,16,17,2,0,0,0,0,0,0,0,0,0,80,0.56382717106469626,0.97772944667013351,9.23865039533351140E-002,0.84534112572628950,1.50957035723566510E-003,315.34064728677180,0.12434132740503155,-1.14189389069254375E-003,1.4430505871925112,364.44158408546718,368.25085545303722,10.341140886937060,10.449700673812259,301.32564210434498,321.09489033024272,71.093280079684760,85.347922393190288,3.25417907476812870E-004
2013-08-23T130000_AIU-0690.ghg,2013-08-23,13:30,235.562,T,35512,35512,6.71465725946201603E-002,1,8.93085199753440584E-003,112.35009629930644,1,6.8675849285407748,67.867984006315140,2,8.4156078293678185,-0.59569087222615236,1,0.29978235500665829,1.5426262011700351,2,0.19128514462941013,0.32223678300812236,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,-9.23881121543706295E-011,-2.43436988571040180E-012,14.087418111996193,352.09826862068434,355.39547596625943,0.25000000000000000,T,371.19479573252067,9.2775726438568302,9.3644520278147940,0.59999999999999998,F,298.78499047953318,297.90755750070264,99388.540256198612,1.1582289502477237,1010.6912562548491,2.49938112024128654E-002,6.68893033370717999E-003,919.61515161608384,3112.6773519193516,5.77513654124820700E-003,29.544184881514528,2193.0622003032677,278.92386650980580,1.2696942070489394,-0.28517121586765670,-3.02259827499081236E-002,1.3016756937909706,-3.21249408167180325E-014,-6.55820047505349410E-015,1.3016756937909706,5.6112822168122021,192.65847730145165,347.34152269854832,-1.3305748307162513,-9999.0,0.23845703275878319,0.99796641770263073,-10.744450735448686,-0.12967624258382493,1.6554211524664151,0.40248563892056116,kljun_04,30.311092890248965,-4.5998252870400709,10.404817323659833,25.909466308311544,39.513570909268680,55.418345030622852,83.026779400523750,6.58589325079491916E-002,1.0195514873630172,114.15807122713369,1.0189715571666331,56.491171799524118,1.1902757336269068,-0.50046460277822680,1.1902757336269068,1.2840334515407863,1.1902757336269068,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF0100,SF0100,HF0,HF0,16,3,6,18,38,1,0,0,0,0,0,0,0,0,0,80,0.87843228531890416,1.0311378310859929,8.63627190003644352E-002,0.55892989578254060,1.08329056825928554E-003,374.02932515188303,9.75200011924613197E-002,-5.00464602778226799E-004,1.2840334515407863,363.63717610155106,367.15538562894244,9.5820564035763933,9.6750946304429242,301.36531556987319,321.25818371155100,71.086031903015325,85.332610665046573,3.26054937260272641E-004
2013-08-23T133000_AIU-0690.ghg,2013-08-23,14:00,235.583,T,35529,35529,4.08454212904743388E-002,1,7.10166137185126289E-003,70.857511544154363,1,4.4773425865054994,41.500600804693441,1,5.1253592775856598,-0.90695510003907454,1,0.31644996071073278,0.94327188575858034,1,0.11649487518772736,-2.86127784640438920E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,4.37633168291372444E-011,1.21782121819358053E-012,14.119946032275944,352.99537239334768,356.49722996514987,0.25000000000000000,T,392.92199777703416,9.8229587145586130,9.9204064576234892,0.59999999999999998,F,298.80507698629208,297.87613206192219,99371.539298442818,1.1579159957262666,1010.9882265641766,2.49997678168497640E-002,7.08045452125763159E-003,973.33941275119673,3106.7843163653147,6.11482572776502441E-003,31.329481342622611,2133.4449036141182,279.74616360425586,1.2400765479372771,-0.74175333447922531,-5.06656819401398173E-002,1.4458751209152207,5.57579372000807031E-014,3.09939689068933269E-015,1.4458751209152207,5.6658292725036841,210.88580645780542,329.11419354219458,-2.0081431077977125,-9999.0,0.18609194192381592,0.96998299058367876,-8.0967313423743708,-0.17208178721555728,1.7073851985328572,0.32526338460159498,kormann_meixner_01,7.7121065268641056,5.0000000000000000,5.0000000000000000,10.000000000000000,15.000000000000000,25.000000000000000,65.000000000000000,4.00988750774036173E-002,1.0186176348246589,71.975759175816023,1.0184067624425635,34.459745471158143,1.1925258541397337,-0.76053286131338038,1.1925258541397337,0.78323948239476937,1.1925258541397337,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF01000000,HF0100,SF0100,HF0,HF0,12,31,5,3,14,1,0,0,0,0,0,0,0,0,0,80,0.95380937464481030,0.91177013853574984,7.43864679867975026E-002,0.33501988085951734,1.19134894674283176E-003,198.29183210087277,6.14841400145212935E-002,-7.60532861313380389E-004,0.78323948239476937,363.43622292431758,367.14954539830472,10.113294616222042,10.216786989137519,300.48629243998806,320.50663264416681,71.010198144607500,85.250992643732161,3.24586653932978431E-004
2013-08-23T140000_AIU-0690.ghg,2013-08-23,14:30,235.604,T,35522,35522,6.96481416939286890E-002,4,1.08926274020076271E-002,117.28207907313366,1,6.9833096601817397,62.128037005621763,1,6.6459988832391206,-1.0720159142916108,8,0.27299066451708970,1.4124567017472125,1,0.15109419377898853,0.22660263282643042,0.0000000000000000,-0.0000000000000000,0.0000000000000000,-2.17943676635364351E-011,-6.39100604350562910E-013,14.060606942116516,351.84305814732090,355.51103876695345,0.25000000000000000,T,412.31489405755303,10.317487277904162,10.425047573616494,0.65000000000000002,F,299.10173914447421,298.12518326531324,99376.578373965429,1.1567927489612608,1011.2655638599178,2.50233193770196261E-002,7.42991451822017958E-003,1022.2320838428934,3153.2304444065335,6.42285709768828685E-003,32.418565717460176,2130.9983605636398,280.46039908151158,1.4144608172115791,-0.69756109118899856,-3.82817586078058256E-002,1.5775792761095153,-1.43319478620778534E-014,-1.55003036165206761E-015,1.5775792761095153,5.8718363130783970,206.25085396218739,333.74914603781258,-1.3904838580796368,-9999.0,0.24320002227828280,1.1324560187055812,-10.920094098944951,-0.12759047562919940,1.8877480236905149,0.41223728519236080,kljun_04,28.211158309973232,-4.2811521128837677,9.6839777360369705,24.114473813177344,36.776094096967931,51.578994878095209,77.274733250839290,6.84199540955106184E-002,1.0179507223390356,118.84757541519109,1.0180193764312615,51.460256867940316,1.1948835020853363,-0.89717191041696176,1.1948835020853363,1.1699288789726006,1.1948835020853363,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF0100,SF0100,HF0,HF1,1,6,4,25,19,0,0,0,0,0,0,0,0,0,0,80,1.2864378981677269,0.87097995943210460,0.10749417981133090,0.54505375019910940,8.46321364877806819E-004,238.90707479256722,0.10159434854283476,-8.97171910416961755E-004,1.1699288789726006,362.24836682624863,366.13783971743158,10.622634960317296,10.736856362958614,300.75560587686527,320.64394172259085,70.929876101459314,85.163163074024979,3.25021798419055578E-004
2013-08-23T143000_AIU-0690.ghg,2013-08-23,15:00,235.624,T,35515,35515,4.54433853959703218E-002,1,6.20987635635954389E-003,132.19653517633998,1,7.9299220202606380,64.029360504991004,1,6.4857191711042645,-1.2221988926691039,2,0.27700549229011279,1.4558423653097150,1,0.14746648513003643,0.10282849521666453,0.0000000000000000,-0.0000000000000000,0.0000000000000000,7.27042835660071348E-013,2.17999490864155933E-014,14.049866965239367,351.75640089363083,355.50599639592349,0.25000000000000000,T,421.27694475533582,10.547207474151142,10.659636875880162,0.50000000000000000,F,299.23693519838258,298.23824419272194,99370.030063991449,1.1561784161708264,1011.3944094490190,2.50362798284074692E-002,7.59141067456127559E-003,1044.8468456845017,3174.5129465540617,6.56595086743051379E-003,32.913611104301353,2129.6661008695596,280.78061380301079,1.0384908011411973,-0.75494628207075454,-3.87231971644320383E-002,1.2844868698690508,3.17884596411708864E-014,5.17473110214381838E-017,1.2844868698690508,5.9795355296371939,216.01583314783582,323.98416685216415,-1.7275474146036620,-9999.0,0.19633197907327740,0.83852976183245087,-5.0970365940412687,-0.27335491403551004,2.0646236997171856,0.57581585891552545,kormann_meixner_01,5.5596732902060406,5.0000000000000000,5.0000000000000000,5.0000000000000000,10.000000000000000,20.000000000000000,40.000000000000000,4.45663376575075598E-002,1.0196796008952513,133.53927235396569,1.0190502668236985,53.238960874605077,1.1900338399810311,-1.0270286874267252,1.1900338399810311,1.2104999037164337,1.1900338399810311,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF0100,SF0100,HF0,HF1,23,1,4,13,27,2,0,0,0,0,0,0,0,0,0,80,0.58295453647019957,1.0228824273091526,7.12225598855496383E-002,0.86989867648700048,9.82367378218614029E-004,257.06794964262781,0.11419934136400452,-1.02702868742672506E-003,1.2104999037164337,362.90268198548836,366.89476148017127,10.881349430949111,11.001235065868467,301.48219681739698,321.33314330057925,70.939640841939905,85.169105209808151,3.25507151562676742E-004
2013-08-23T150000_AIU-0690.ghg,2013-08-23,15:30,235.645,T,35511,35511,4.69448071135341663E-002,1,6.66460406167445219E-003,75.987092099518307,1,5.1807589840098576,45.158360472337840,1,5.3402535210676918,0.34193410357469639,6,0.15676091760657887,1.0266205364543328,1,0.12140418467935643,-0.13678258561939380,0.0000000000000000,0.0000000000000000,0.0000000000000000,5.38236105504284471E-011,1.66632527992750696E-012,14.056339625186395,351.91010475628639,355.78632048131789,0.10000000000000001,F,435.17025002902523,10.894785723598570,11.014789494936446,0.80000000000000004,F,299.11898177477974,298.08787860112596,99333.216488156846,1.1561824172414019,1011.5805038296996,2.50356859708858841E-002,7.84176803988274711E-003,1078.7599025810166,3146.1571485771542,6.78246609094163965E-003,34.288176071207523,2067.3972459961378,281.24953190391784,1.1625360068520825,-1.84696457824748868E-002,-1.99473662308190976E-002,1.1628538138830649,-4.18928751310975991E-014,3.82913418326819314E-015,1.1628538138830649,5.2295798243946878,180.91020297347106,359.08979702652908,-0.98288877027364374,-9999.0,0.19944745969128874,0.80501185573641898,-9.2943453306427202,-0.14990835292146937,1.6826804893872285,0.32575006030909331,kormann_meixner_01,5.0205092473254638,5.0000000000000000,5.0000000000000000,5.0000000000000000,10.000000000000000,20.000000000000000,45.000000000000000,4.59921147171649947E-002,1.0207142550897668,77.162236780889472,1.0196953319459172,37.582938423956890,1.1885174963244909,0.28769799740612401,1.1885174963244909,0.85440250714964283,1.1885174963244909,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00010099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF0,10,7,6,20,47,3,0,0,0,0,0,0,0,0,0,80,0.72584384855267714,0.78982235002189694,9.43575128982638844E-002,0.30464509409212964,7.34440052203809142E-004,135.02731005476801,6.59747870918318963E-002,2.87697997406124008E-004,0.85440250714964283,363.22486748777141,367.35602146660739,11.245286558849553,11.373298860244439,301.56691579670201,321.58792906351874,70.904008657546711,85.123449544435815,3.26150443592640958E-004
