file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes,amplitude_resolution,drop_out,absolute_limits,skweness_kurtosis,skweness_kurtosis,discontinuities,discontinuities,timelag,timelag,attack_angle,non_steady_wind,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect,t_out,t_in,aux_in,delta_p,chopper,detector,pll,sync,mean_value,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2,co2,h2o,h2o,cell_t,int_t_2,co2_signal_strength_7200,h2o_signal_strength_7200,flowrate
2013-07-19T170000_AIU-0690.ghg,2013-07-19,17:30,200.729,T,35378,35378,0.16258635426655441,2,1.26344710856063931E-002,-38.376976380569474,8,8.4843535155524759,7.6679504671412051,7,11.705391242208629,2.3490763816281159,7,0.38189957077478487,0.17313977747260889,7,0.26430385063003903,-3.6242689261175829,0.0000000000000000,0.0000000000000000,0.0000000000000000,-5.23898247425621827E-011,-2.39785855781550900E-012,15.079981244573569,371.37205818514292,377.79361688317823,0.20000000000000001,F,690.20391376918496,16.997530956223109,17.291442790329494,2.1000000000000001,F,292.62905572083235,291.05776489078141,98791.377911855539,1.1749651941689183,1014.7874895737990,2.46268249384447128E-002,1.24374747392225933E-002,1670.5918842345573,2044.6971678593684,1.05853984449470646E-002,81.703633696697054,374.10528362481102,287.85289338624432,-8.83514847440975207E-003,-2.3006147395596681,-0.14261481294597905,2.3050477705675103,2.66147170001580176E-014,-3.47413063006390108E-015,2.3050477705675103,10.575521664429301,270.22003433329036,269.77996566670964,-3.5471929022643303,-9999.0,0.36942861343641054,1.8968445509221779,116.59541865907761,1.19498691803146904E-002,-5.0048544973031532,-8.71244638693687845E-002,kljun_04,29.287212088897704,-4.4444474252776045,10.053352177291274,25.034268399005157,38.178838875906500,53.546364375719818,80.222211259941460,0.16035631278719362,1.0139067894528122,-37.610786057397704,1.0158887309075402,5.9882852811395182,1.2588400866996587,1.8660641700621121,1.2588400866996587,0.13521349485262690,1.2588400866996587,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF10110099,HF00000000,SF00000000,HF1000,SF1000,HF0,HF0,25,28,6,14,1,0,0,0,0,0,0,0,0,0,0,73,2.1493753209384177,1.4184347041924452,0.22587907671349272,0.98299349617946896,1.89205412028666713E-003,675.20840633576495,-3.15436760461564603E-002,1.86606417006211214E-003,0.13521349485262690,377.09061816654389,383.71082588360150,17.252907399235166,17.556447354561108,291.52871634488520,312.37524022435446,67.372220876481236,82.198692385394935,3.14963303536721067E-004
2013-07-19T173000_AIU-0690.ghg,2013-07-19,18:00,200.749,T,35495,35495,6.52300901046197826E-003,4,7.25780675701545911E-004,14.358677392591298,2,1.7518244513349990,27.374628513408645,4,7.0591664244371195,-3.6535988001518014,4,0.47386892044256923,0.61756256180276781,4,0.15925245886467876,-0.85543033239300559,0.0000000000000000,-0.0000000000000000,0.0000000000000000,-2.40592649054575804E-011,-1.18244626915364611E-012,15.107568770081034,371.01349244523379,377.90430771533988,0.25000000000000000,T,742.49518421954076,18.234286112707299,18.572950608051695,0.25000000000000000,T,291.81887884101047,290.13846582728416,98793.479367802676,1.1781697977374994,1015.4637204969382,2.45581203760586141E-002,1.33797634488830430E-002,1791.4751186943929,1929.1998793202406,1.13563965691336668E-002,92.861042440331516,137.72476062584767,288.94023265348903,0.19368847437056866,0.25728023076355044,-9.47278043238522667E-003,0.32217708766278230,4.34806840726688360E-014,-1.59253055680967331E-015,0.32217708766278230,1.3934009898575070,126.97355905162568,53.026440948374308,-1.6848763976335779,-9999.0,7.26089808258135599E-002,0.10770545509911059,-2.3665348544629721,-0.58875110052675550,0.52452501357445380,0.16529198674050671,kormann_meixner_01,2.5548510176326440,5.0000000000000000,5.0000000000000000,5.0000000000000000,10.000000000000000,20.000000000000000,80.222211259941460,6.21138669030718831E-003,1.0501695250500300,15.283377509635518,1.0387627517394009,22.331451198158270,1.2036060436003544,-3.0355437475394922,1.2036060436003544,0.50379015020981810,1.2036060436003544,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00010099,HF00000000,SF00000000,HF0100,SF0100,HF0,HF1,3,6,1,16,8,0,0,0,0,0,0,0,0,0,0,73,6.91507272369787235E-002,0.13487491876615018,1.13852641950922730E-002,0.12218292118772617,8.16753682742116412E-003,828.02225677172635,1.27745921422383075E-002,-3.03554374753949203E-003,0.50379015020981810,376.90381273413175,384.01703406210612,18.524801501813830,18.875036355386897,290.79233061493193,310.75589966301789,66.725702570619617,81.510398157154370,3.14488167904721460E-004
2013-07-19T180000_AIU-0690.ghg,2013-07-19,18:30,200.770,T,35542,35542,5.06734049167875469E-002,4,4.33408349106198000E-003,-11.247448022259544,2,1.0844445199776320,3.0999217969059401,6,2.9053283464880746,0.56684407888033228,7,0.37655813095909951,6.99452679413082590E-002,6,6.55545471680660241E-002,0.16639655903626577,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.25816482018347254E-010,1.11541231126871592E-011,15.277709325794229,375.47603724394946,382.57139864015551,0.25000000000000000,T,754.63690327932773,18.546502486663680,18.896975285792042,0.29999999999999999,F,292.02766318297347,290.31739312897906,98789.327852654955,1.1772572494200213,1015.6424033274064,2.45767234627256477E-002,1.35985572300891845E-002,1821.8911029188030,1951.1472135256565,1.15510498973682672E-002,93.375378868860849,129.25611060685347,289.20365130827423,1.2031816902554302,-0.50247848218772939,-9.01850624655163996E-002,1.3070057958248051,-1.06463445282433295E-013,1.47807814118500343E-014,1.3070057958248051,5.9217173025127217,202.66662393070379,337.33337606929621,-3.9566256125168122,-9999.0,0.20593473647025531,0.42238528768362860,68.929323493661954,2.02134582117016390E-002,-3.6283005698678346,-4.56785372913877871E-002,kljun_04,30.420414174980323,-4.6164152137622700,10.442343783076394,26.002912498252108,39.656082245028351,55.618219205347252,83.326227336104196,4.99264388817451180E-002,1.0149613321473154,-10.981676361703377,1.0161508942292332,2.4664758168395977,1.2336456088625400,0.45948696676590961,1.2336456088625400,5.56524722822991438E-002,1.2336456088625400,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF01111099,HF00000000,SF00000000,HF0100,SF0100,HF0,HF1,16,15,2,11,27,0,0,0,0,0,0,0,0,0,0,73,0.49771163827859544,0.28322429398807741,6.38346431005843290E-002,4.15948126737360965E-002,3.84934792044148641E-003,130.44912864328796,-9.18451954379782658E-003,4.59486966765909621E-004,5.56524722822991438E-002,381.01858101607172,388.32731234378167,18.820688348643788,19.181920206723071,290.69028274255345,311.08808011355558,67.007982291700870,81.823347650109028,3.14309031209599767E-004
2013-07-19T183000_AIU-0690.ghg,2013-07-19,19:00,200.791,T,36000,36000,8.10737854305590422E-002,1,5.25981408085877088E-003,15.503652199223517,2,2.7679676017163746,20.203967712706202,4,5.8404047310582810,-5.3529029459796327,2,0.54760723123890198,0.45625308087464456,4,0.13189006684188911,0.80056300098056210,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,2.60539339839482429E-011,1.27351559261057475E-012,15.154805634575208,373.57413379801221,380.52258798192133,0.20000000000000001,F,740.76649194339427,18.260293615577112,18.599933869260116,0.25000000000000000,T,292.86979730860401,291.18093868017456,98777.533938802080,1.1737509154896795,1015.4973374593229,2.46505394266301019E-002,1.33486124135331462E-002,1793.7258132158270,2060.4297977045030,1.13726108643452777E-002,87.055905288022572,266.70398448867593,288.95985890395713,1.3815084800894395,-0.63482672182075206,-9.60554281359477791E-002,1.5234163227991850,8.91931359273603373E-014,1.71918628401983728E-015,1.5234163227991850,5.5540702787055265,204.67958834978299,335.32041165021701,-3.6150484851544320,-9999.0,0.26046095295908928,0.46052387603245443,-101.16034348159772,-1.37731837600319935E-002,0.76735680930005279,4.99386340161609016E-002,kljun_04,32.387918796419129,-4.9149916307470196,11.117724451257875,27.684705856386529,42.220923230968062,59.215445156751919,88.715527311700328,7.96271541409345751E-002,1.0181675623753177,16.347803071599245,1.0181408889880117,16.615699491603770,1.1938774141609392,-4.4836286225765232,1.1938774141609392,0.37522155012967301,1.1938774141609392,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF0100,SF0100,HF0,HF0,25,24,3,9,2,0,0,0,0,0,0,0,0,0,0,73,0.47220557643523414,0.36153746630444794,8.73047093252267148E-002,0.13139099050480058,6.31768451753527902E-003,233.42975790659003,1.37152795635431934E-002,-4.48362862257652324E-003,0.37522155012967301,380.28283195101375,387.48557153560398,18.588773724078649,18.941052470821191,292.35757283698206,311.92225164625364,67.356106119049954,82.174007949829146,3.16427360130344421E-004
2013-07-19T190000_AIU-0690.ghg,2013-07-19,19:30,200.812,T,35519,35519,5.87333594975306753E-002,2,4.91179346434055756E-003,12.982777939002080,4,1.1339230609027948,16.144392786616393,4,4.5659485792766459,-4.6417577197048896,2,0.37062594130342019,0.36468371233769575,4,0.10313965351574048,0.27740814533645930,-0.0000000000000000,0.0000000000000000,-0.0000000000000000,1.38116231251109118E-010,6.67698219535290674E-012,15.168249065480264,374.34397723125284,381.24333407735787,0.20000000000000001,F,733.28187445801586,18.096990109485031,18.430527177529374,0.25000000000000000,T,293.15600654028333,291.48054480417187,98758.257404267788,1.1723869588946769,1015.4113491544446,2.46794455718149300E-002,1.32137396041357349E-002,1777.4302740570304,2099.5878633121915,1.12708005696289977E-002,84.656151100676325,322.15758925516110,288.81726889414051,1.0041213682480894,-0.47729085830111739,-6.83811835692188508E-002,1.1138861126059485,3.43012313313355735E-014,9.10561467278596722E-015,1.1138861126059485,4.3890985336361368,205.42322907585043,334.57677092414957,-3.5195863269569596,-9999.0,0.22148838128740717,0.35515867911166132,-74.272969376335496,-1.87591799775804653E-002,0.80416638213638647,4.92383722818918387E-002,kljun_04,31.666065473688516,-4.8054476040947058,10.869935564704559,27.067676493157983,41.279914519831046,57.895667059491160,86.738259226946766,5.75139078514806529E-002,1.0212027262901182,13.631168679985240,1.0200036358378666,13.344663444934827,1.1880294209168565,-3.9071067079488935,1.1880294209168565,0.30144096896789724,1.1880294209168565,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00010099,HF00000000,SF00000000,HF0100,SF0100,HF0,HF1,8,35,8,28,4,0,0,0,0,0,0,0,0,0,0,73,0.37011181465216136,0.27341320345336684,6.67923401177943910E-002,2.20430482354368948E-002,2.85273927231738649E-003,170.69921629446441,1.14503852804537405E-002,-3.90710670794889355E-003,0.30144096896789724,382.13670779280170,389.32925678410527,18.474448567744098,18.822388833953610,293.46208161576658,313.07490531517323,67.581612113051108,82.393196100264873,3.17750087564028076E-004
2013-07-19T193000_AIU-0690.ghg,2013-07-19,20:00,200.833,F,35409,35409,2.20309166118806514E-002,1,3.23894705825655957E-003,2.2244542529348399,2,1.2155353262602684,18.118380226150229,1,4.9646754783752431,-3.2982316410363408,2,0.36314967007372084,0.40951976171605042,1,0.11221382339505885,0.57495108080822488,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.26995478928164258E-010,6.15462950153450133E-012,15.185230586289297,375.65476815176055,382.62056604385356,0.25000000000000000,F,735.92752232420855,18.205497848996135,18.543083923478783,0.25000000000000000,T,293.79205671577228,292.10293967982500,98737.597361369990,1.1695968791325200,1015.4841636556929,2.47381668666222417E-002,1.32614141795013765E-002,1787.6514622305233,2182.9574154703951,1.13384486707396610E-002,81.891265929496427,395.30595323987166,288.90684033942017,0.54361434869274750,-0.16651015181762227,-4.18430711647140574E-002,0.57008160237588867,-6.94239302366328844E-014,8.36309190081236781E-015,0.57008160237588867,3.3611439700250405,197.02993019953840,342.97006980046160,-4.2092030826123281,-9999.0,0.13505762490085430,0.19248391888898655,-98.271620902397217,-1.41780504606087345E-002,0.12277335088289452,1.38673991077569100E-002,kormann_meixner_01,2.9765669706934093,5.0000000000000000,5.0000000000000000,5.0000000000000000,10.000000000000000,25.000000000000000,86.738259226946766,2.13341044401215880E-002,1.0326618899665934,3.1096222808257910,1.0274129372652068,14.950978631814330,1.1899135462132344,-2.7718246014868817,1.1899135462132344,0.33792872929587003,1.1899135462132344,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00000099,HF00000000,SF00000000,HF0100,SF0100,HF0,HF1,4,21,6,8,9,0,0,0,0,0,0,0,0,0,0,73,0.17927375105967402,0.16733171598469729,3.83623707336017625E-002,2.59091064235825660E-002,3.04232676027316401E-003,183.43698137336983,2.61817266079880347E-003,-2.77182460148688156E-003,0.33792872929587003,383.74278479427295,391.01484005330849,18.597583367506410,18.950154288396067,294.28973269390531,314.39036518646253,67.717188048185648,82.522353303762728,3.18270908932339659E-004
2013-07-19T200000_AIU-0690.ghg,2013-07-19,20:30,200.854,F,35553,35553,1.47479101163145374E-002,2,2.98399892649073989E-003,-16.295740032084648,1,2.0205906704791752,5.9851010400385176,4,3.3867025301079048,1.1385546971449101,4,0.46732360552737567,0.13524240803588364,4,7.65276646808397271E-002,-0.25155602872322491,-0.0000000000000000,0.0000000000000000,-0.0000000000000000,5.23102851945493658E-011,2.48655920423838723E-012,15.216898926039665,376.18254744717046,383.03183228542383,0.34999999999999998,F,723.33232257834788,17.881764023073465,18.207343441990190,0.25000000000000000,T,293.48827019721693,291.83076560020214,98702.529243862155,1.1704131035487149,1015.2973696275150,2.47213672953714853E-002,1.30344486761921723E-002,1755.4212051997356,2146.1896047725286,1.11366223059802347E-002,81.792456793946215,390.76839957279310,288.62285034051990,0.43500682290563297,-0.16117307066147823,-3.76034373549700290E-002,0.46542637783197277,-3.98650365044409450E-014,3.43764425648081696E-015,0.46542637783197277,3.3696271018100976,200.33002025468983,339.66997974531017,-4.6341789815977830,-9999.0,0.11079464818037245,0.19363654043686337,7.4035307447917198,0.18819399122238628,-2.7227176154706614,-0.12377213106547016,kormann_meixner_01,2.2436480615795937,5.0000000000000000,5.0000000000000000,5.0000000000000000,15.000000000000000,50.000000000000000,86.738259226946766,1.43673522901691421E-002,1.0264876797380260,-15.668199846334575,1.0282601862203891,4.3417343999245768,1.3539899586998865,0.84088858254027277,1.3539899586998865,9.81080538774418420E-002,1.3539899586998865,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF10101099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF1,48,7,16,1,6,0,0,0,0,0,0,0,0,0,0,73,0.18580531746592774,0.17268073283875604,2.87870305690429741E-002,8.20096328675749969E-002,4.65924942305160836E-003,121.58383094747893,-1.31851983031695211E-002,8.40888582540272778E-004,9.81080538774418420E-002,382.61161425627012,389.69989733641518,18.187593131925443,18.524610920323710,292.76193457733717,313.73498242967571,67.675502173773793,82.480374482889573,3.16714285897435016E-004
2013-07-19T203000_AIU-0690.ghg,2013-07-19,21:00,200.874,F,35493,35493,3.62077322555607178E-002,2,5.54744676501192548E-003,-23.715075201784163,1,2.1249259309809521,-1.5515528536639434,7,1.6295950332139193,0.86795361892583645,2,0.24461779533532330,-3.50585865131986182E-002,7,3.68220124235505153E-002,-2.99461375505068600E-002,-0.0000000000000000,0.0000000000000000,-0.0000000000000000,-4.07995807128659973E-011,-1.88153628097072370E-012,15.418580560156393,381.14693483731645,387.96629017105568,0.25000000000000000,F,711.05188382133952,17.577185200117686,17.891670404354489,0.25000000000000000,T,293.42742538032985,291.79836193366788,98687.622375692925,1.1704991755316756,1015.1261562696488,2.47199755742918033E-002,1.28131551659992730E-002,1725.4286814296263,2141.8860889344228,1.09467442898275921E-002,80.556510000399598,416.45740750479672,288.35443316996259,0.68425669006150291,-0.27385275859455604,-5.31335724444271032E-002,0.73893553697490233,4.69008084180954346E-014,-2.64613078705165576E-015,0.73893553697490233,5.1701370902439123,201.81224234303755,338.18775765696245,-4.1234435571761523,-9999.0,0.17419327739517379,0.46126199919672778,19.767671617673333,7.04837690016216628E-002,15.284735641316864,-0.11457819741657206,kormann_meixner_01,2.5195425421794697,5.0000000000000000,5.0000000000000000,5.0000000000000000,15.000000000000000,35.000000000000000,86.738259226946766,3.55168051627730713E-002,1.0194535260032860,-23.445997625966953,1.0204135512405463,-1.2036475892710436,1.2665069946707215,0.68531292963880963,1.2665069946707215,-2.71973868245687922E-002,1.2665069946707215,HF00000099,HF00000099,HF00000099,HF00000099,HF00100099,SF11100099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF1,20,15,8,6,10,0,0,0,0,0,0,0,0,0,0,73,0.51451463621320703,0.34567823199187481,6.23311301883737248E-002,8.25209039391263111E-002,2.13686508745788420E-003,50.319753700886302,-1.97322943994044375E-002,6.85312929638809605E-004,-2.71973868245687922E-002,386.96456056204460,393.99571587181566,17.845398193119454,18.169695264482637,292.15231503976275,312.83528981592900,67.608825945086394,82.415454520896532,3.16309468151699071E-004
2013-07-19T210000_AIU-0690.ghg,2013-07-19,21:30,200.895,F,35489,35489,1.93608824032535515E-002,1,2.76461494547304088E-003,-27.285130862060299,1,2.1559806307831830,3.9397446687711439,8,-9999.0,2.0508228993512976,2,0.39094319787917603,8.90097122046391298E-002,8,-9999.0,-0.12907991833101951,-0.0000000000000000,0.0000000000000000,-0.0000000000000000,-1.11933327862277314E-010,-5.01228003958101168E-012,15.472204993311003,382.22034623394268,388.87615798901334,0.20000000000000001,F,692.83229344969652,17.115504816468313,17.413546454685275,0.25000000000000000,T,293.24422310561494,291.65874892077852,98691.078436276031,1.1713021107247708,1014.8651191354354,2.47036764571814740E-002,1.24848381418769284E-002,1680.4156297112143,2123.3095668912629,1.06589393356011641E-002,79.141339346551831,442.89393718004868,287.94379509964295,0.69093546207011225,-0.59562882603425127,-7.83260145487757881E-002,0.91558750302964498,7.32229895401956793E-014,-7.23447807928273406E-015,0.91558750302964498,3.6068929042139262,220.76335816143077,319.23664183856926,-4.9074959639408169,-9999.0,0.12706390484771540,0.30816667744682458,6.6680728494071815,0.20895092652202649,-6.9256089305327686,-0.18064526869627220,kormann_meixner_01,5.8818051848142927,5.0000000000000000,5.0000000000000000,10.000000000000000,20.000000000000000,45.000000000000000,205.00000000000000,1.89109489055637216E-002,1.0237922221638205,-26.545756067279221,1.0267324779820410,2.8041003973637171,1.3810732083442847,1.4849487246298476,1.3810732083442847,6.33523718784825829E-002,1.3810732083442847,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF01100099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF1,20,28,8,1,8,0,0,0,0,0,0,0,0,0,0,73,0.29591737584144456,0.27324175310509130,4.71742259471133393E-002,9.74716759078847750E-002,4.56102850259943252E-003,40.777157974783549,-2.23314975226104398E-002,1.48494872462984770E-003,6.33523718784825829E-002,388.16871673897873,395.03550896861594,17.381911817175883,17.689424135171382,292.07305703800961,312.76147446920857,67.669409903801721,82.477366559157261,3.16385629580328003E-004
2013-07-19T213000_AIU-0690.ghg,2013-07-19,22:00,200.916,F,35377,35377,1.68848221148546924E-002,1,3.04753978384694844E-003,-24.258746578343079,1,3.1767395674673082,1.2835321613154600,7,-9999.0,6.2093736067439043,2,0.98770619360432532,2.89842840803711602E-002,7,-9999.0,-0.47199180372661531,0.0000000000000000,0.0000000000000000,0.0000000000000000,-3.24459508478193730E-011,-1.44535643592411367E-012,15.767523277537888,388.87247799455344,395.72764521297415,0.25000000000000000,F,702.38937840542008,17.322942436157977,17.628316752508031,0.25000000000000000,T,292.75103722068303,291.14913233434532,98688.088214425152,1.1732260023863776,1014.9711368989765,2.46628764169026932E-002,1.26570568157298377E-002,1700.6177230161436,2056.4411259091221,1.07882511894426096E-002,82.697126681140745,355.82340289297832,288.12927226170802,0.52171933646702517,-0.13897466227000893,-4.26219551857038373E-002,0.54159177787386759,-1.11308396500538170E-014,-2.05777091789940475E-015,0.54159177787386759,3.4470062051154091,194.91598590034201,345.08401409965802,-4.5137057722484180,-9999.0,0.11837419482435435,0.28392289400662940,6.0640799055095922,0.22976280354322190,-18.899991219137739,-0.17209804927957312,kormann_meixner_01,2.5890760094433527,5.0000000000000000,5.0000000000000000,5.0000000000000000,15.000000000000000,40.000000000000000,205.00000000000000,1.64397706975076274E-002,1.0270716316873287,-23.632165922117629,1.0297366319445878,0.90917223486007370,1.3874332579635267,4.4754395003173109,1.3874332579635267,2.05306163159660118E-002,1.3874332579635267,HF00000099,HF00000099,HF00000099,HF00000099,HF00100099,SF01101099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF1,10,50,13,0,0,0,0,0,0,0,0,0,0,0,0,73,0.25784503164866385,0.27102096652843771,3.89797898361572692E-002,0.18379311985466520,2.19455406734184767E-002,90.943100483355906,-1.98457792004835751E-002,4.47543950031731048E-003,2.05306163159660118E-002,394.58832645667047,401.64906561544842,17.577515855278211,17.892083608630980,291.36690080021975,312.27625765219409,67.592722078133534,82.401605162413119,3.15895912444950932E-004
2013-07-19T220000_AIU-0690.ghg,2013-07-19,22:30,200.937,F,36000,36000,1.64053990648653225E-002,5,4.04365782229257429E-003,-39.675604599306347,5,3.2973712213854780,1.7921037891141685,8,-9999.0,5.0568625965599407,5,0.64433919670616091,4.04528678225842056E-002,8,-9999.0,-0.37566667965056544,-0.0000000000000000,-0.0000000000000000,-0.0000000000000000,1.97258884701199275E-010,8.52524783326318152E-012,15.570256217901406,383.43963738726382,389.90096489631208,0.25000000000000000,F,672.92428062790077,16.571714591079793,16.850963956348981,0.25000000000000000,T,292.27420413208023,290.74396539979830,98673.210897677956,1.1750130450221528,1014.5430075969684,2.46264179613445468E-002,1.21260957446815299E-002,1627.0140410462682,2004.7186564887006,1.03199669110506879E-002,81.159220810366037,377.70461544243256,287.44390432567815,0.83848949289478270,-0.21300768827892400,-8.47658102567654947E-002,0.86926529181229550,-2.03343537770136239E-014,1.26689555997419714E-014,0.86926529181229550,7.7643579714472288,194.25375420584211,345.74624579415786,-5.5960516028261926,-9999.0,0.11633897635466425,0.52128921903615211,3.5188927738010904,0.39594841035606898,-22.139122097899186,-0.28607846387484348,kormann_meixner_01,6.2552725646680907,5.0000000000000000,5.0000000000000000,10.000000000000000,25.000000000000000,50.000000000000000,230.00000000000000,1.59035165288304407E-002,1.0315579598464939,-38.435853313433469,1.0357784316470886,1.1631473633717457,1.5153336376853559,3.3371281880102686,1.5153336376853559,2.62555365567987212E-002,1.5153336376853559,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF11100099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF1,45,63,12,0,18,0,0,0,0,0,0,0,0,0,0,73,0.50272363430546285,0.45658156706390218,8.32732367029391102E-002,9.01713291705679709E-002,4.85045109336678520E-003,55.097038991314285,-3.22421041935128522E-002,3.33712818801026835E-003,2.62555365567987212E-002,389.00704168295027,395.65915393556418,16.812460601049857,17.100045096408977,290.83867793824930,311.74685031890874,67.634681903945079,82.449504196908748,3.14744169995214568E-004
2013-07-19T223000_AIU-0690.ghg,2013-07-19,23:00,200.958,F,35520,35520,1.17831879594274182E-002,5,3.51134662869786790E-003,-23.360773433117163,5,2.6753893961201016,-0.21328653848944470,7,0.50989668387664588,5.4633220227399111,5,0.51027835672716504,-4.81368648545153592E-003,7,1.15079122833391286E-002,-0.15906916353390674,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.03105435637359801E-011,4.49919754703051718E-013,15.583937497993546,383.70314036300624,390.23711472825602,0.25000000000000000,T,680.03411198083836,16.743600540916646,17.028722671042637,0.25000000000000000,T,292.11766548929984,290.57245170913859,98639.232749155402,1.1752263866552244,1014.6357040754486,2.46217068319485102E-002,1.22542149078566399E-002,1643.2334814444382,1983.1081723663067,1.04271100844944287E-002,82.861515289086853,339.87469092186853,287.59724018747443,0.27107428792874672,9.65128920785481188E-003,-1.42590924791292113E-002,0.27162057852407667,-1.99029118552191987E-014,6.61613508464306702E-016,0.27162057852407667,2.9667620359132805,177.96091078126199,2.0390892187379968,-3.0092032797129988,-9999.0,9.82855546166482852E-002,0.23559360347704336,3.6028050615748382,0.38672644680669133,109.52765044885034,-0.19932687139210997,kormann_meixner_01,0.82187482795257139,5.0000000000000000,5.0000000000000000,10.000000000000000,25.000000000000000,50.000000000000000,230.00000000000000,1.13527459458695884E-002,1.0379152335135655,-22.570522087991232,1.0409454250554502,-0.14013385085422178,1.4966667764529353,3.6503262507689618,1.4966667764529353,-3.16269572748789163E-003,1.4966667764529353,HF00000099,HF00000099,HF00000099,HF00000099,HF00000099,SF00101099,HF00000000,SF00000000,HF1100,SF1100,HF0,HF1,26,5,4,1,35,0,0,0,0,0,0,0,0,0,0,73,0.24654771590148675,0.17655823916986788,4.80812518827320873E-002,6.73334850405210572E-002,3.45413638181615032E-003,14.522524032004064,-1.89282267760343056E-002,3.65032625076896176E-003,-3.16269572748789163E-003,389.34160421254018,396.07125194173017,16.989675225879925,17.283353239647834,290.73056485975110,311.55742807302391,67.597985770573487,82.413372136665899,3.15016831218845701E-004
